# verdadeiro, estimado, distancia, estimulo
75, 26.9323, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
-90, -33.9699, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
60, 30.4511, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
-15, -12.8571, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-15.wav
-15, 13.9398, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-15.wav
90, 42.3609, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
15, 18.5414, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
-60, -29.6391, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
0, -3.38346, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
-75, -6.09023, -0.0119403, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
-60, -6.09023, -0.0119403, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-60.wav
75, 26.391, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_75.wav
30, 41.8195, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_30.wav
45, 45.8797, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
45, 58.0602, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
-15, 37.7594, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-15.wav
60, 20.4361, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_60.wav
-15, -2.30075, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-15.wav
30, 46.1504, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_30.wav
-15, -6.63158, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-15.wav
75, 49.3985, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_75.wav
-30, -1.21805, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-30.wav
-15, -0.947368, -0.0149254, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
-90, -11.5038, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-90.wav
-30, -26.1203, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-30.wav
45, 42.0902, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
15, 15.5639, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
-75, 1.48872, -0.0119403, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-75.wav
75, 44.2556, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
