# verdadeiro, estimado, distancia, estimulo
90, 93.7209, 0.000983284, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_90.wav
0, 33.4884, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
-15, 10.9302, 0.771878, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-15.wav
-30, 21.1628, 0.774828, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
30, 35.5814, 0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_30.wav
-60, -47.4419, 0.322517, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-60.wav
60, 34.186, -0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_60.wav
45, 83.9535, 0.377581, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
-30, 15.814, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-30.wav
-90, -70, 0.152409, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-90.wav
-90, -72.5581, 0.814159, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
-75, 34.186, 0, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-75.wav
-30, 35.1163, 0.00196657, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-30.wav
0, 40.6977, 0.000983284, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
0, 34.186, -0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_0.wav
-75, -71.8605, 0.844641, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
-30, 17.907, 0.211406, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-30.wav
-90, -83.7209, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
45, 84.6512, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
15, 46.9767, 0.127827, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
-75, -12.5581, 0.117011, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-75.wav
-90, -69.5349, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
15, 51.6279, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
60, 89.0698, 0.110128, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
15, 50.9302, 0.117994, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
0, 33.9535, 0.117011, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_0.wav
90, 95.814, 0.844641, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_90.wav
-60, -4.88372, 0.485742, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-60.wav
60, 93.9535, 0.80236, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
30, 60.6977, 0.801377, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_30.wav
-75, -9.06977, 0.80236, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
90, 94.6512, 0.79941, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_90.wav
90, 92.5581, 0.224189, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_90.wav
-15, 34.8837, 0.226155, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
0, 34.6512, 0.823992, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_0.wav
30, 57.907, 0.826942, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
30, 48.6047, 0.556539, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
45, 76.7442, 0.800393, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
-60, -10.9302, 0.367748, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-60.wav
60, 84.4186, 0.366765, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
-60, -27.907, 0.368732, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-60.wav
-90, -80.2326, 0.118977, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-90.wav
15, 45.814, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_15.wav
60, 35.3488, 0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_60.wav
15, 51.6279, 0.99705, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
45, 86.2791, 0.99705, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_45.wav
90, 94.186, 0.822026, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_90.wav
90, 83.7209, 0.13766, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
15, 48.6047, 0.482793, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
45, 56.9767, 0.483776, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_45.wav
-90, -80, 0.482793, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
0, 35.1163, 0.13176, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_0.wav
-45, 1.86047, 0.133727, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-45.wav
-75, -41.3953, 0.844641, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
90, 94.186, 0.107178, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_90.wav
-30, 28.8372, 0.108161, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-30.wav
15, 36.2791, 0.107178, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_15.wav
75, 94.8837, 0.45821, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_75.wav
30, 50, 0.111111, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_30.wav
0, 35.1163, 0.112094, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
-15, 1.39535, 0.113078, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-15.wav
-30, 16.0465, 0.829892, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
-90, -76.0465, 0.827925, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
-75, -31.1628, 0.825959, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-75.wav
90, 91.1628, 0.828909, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_90.wav
60, 68.1395, 0.828909, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_60.wav
30, 56.5116, 0.830875, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_30.wav
