# verdadeiro, estimado, distancia, estimulo
-50, -77.0704, 0.674556, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-50.wav
-50, -92.7887, 0.2643, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-50.wav
-80, -99.8873, 0.580868, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-80.wav
-80, -92.0282, 0.269231, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-80.wav
-60, -99.6338, 0.210059, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-60.wav
-20, -79.8592, 0.31854, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-20.wav
70, -8.11268, 0.317554, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_70.wav
30, 38.0282, 0.431953, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_30.wav
-30, -44.1127, 0.284024, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-30.wav
-50, -29.1549, 0.250493, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-50.wav
60, 56.2817, 0.425049, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_60.wav
